jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[10]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[10]:window=1000:field=kw_energy_consumption, 
1001,  1178,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:04:04,  49,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  None,  0.05005,  11,  14,  3,  None,  272,  275,  0.05015,  19.7776899678,  56.6644031718, 
1001,  1197,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:04:11,  56,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  None,  0.05005,  11,  14,  3,  3.5,  None,  275,  0.05015,  19.917611324,  57.0652872057, 
1001,  1220,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:03:47,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  6.25,  0.05005,  11,  14,  3,  None,  None,  275,  0.05015,  8.51073568905,  24.3838263799, 
1001,  1251,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:03:48,  33,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  1,  None,  0.05005,  11,  14,  3,  None,  None,  275,  0.05015,  20.9353658119,  59.9812218131, 
1001,  1272,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:03:48,  33,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  None,  22,  28,  0.1,  17.5003347901,  50.1396284297, 
1001,  1283,  completed,  eof,  2016-02-17 08:03:15,  2016-02-17 08:03:56,  41,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  1.0,  None,  28,  0.1,  14.8948506754,  42.6747423599, 
1001,  1284,  completed,  eof,  2016-02-17 08:03:47,  2016-02-17 08:04:21,  34,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  0.5,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  10.7921754345,  30.9203036813, 
1001,  1285,  completed,  eof,  2016-02-17 08:03:48,  2016-02-17 08:04:15,  27,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  18.696867343,  53.5677741383, 
1001,  1286,  completed,  eof,  2016-02-17 08:03:48,  2016-02-17 08:05:02,  74,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|kw_energy_consumption:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  None,  0.1,  12,  16,  5,  None,  521,  521,  0.0003,  18.8990550243,  54.1470553538, 
1001,  1287,  completed,  eof,  2016-02-17 08:03:56,  2016-02-17 08:05:17,  81,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  None,  0.1,  12,  16,  5,  6.0,  None,  521,  0.0003,  26.4809275153,  75.869626611, 
1001,  1288,  completed,  eof,  2016-02-17 08:04:04,  2016-02-17 08:04:42,  38,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  12.0,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  9.04963565057,  25.9278107754, 
1001,  1289,  completed,  eof,  2016-02-17 08:04:11,  2016-02-17 08:04:47,  36,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  1,  None,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  21.1531536188,  60.6051984312, 
1001,  1290,  completed,  eof,  2016-02-17 08:04:15,  2016-02-17 08:04:55,  40,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  None,  0.025075,  10,  13,  2,  None,  147,  151,  0.075075,  19.4862841117,  55.829505924, 
1001,  1291,  completed,  eof,  2016-02-17 08:04:21,  2016-02-17 08:05:09,  48,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  None,  0.025075,  10,  13,  2,  4.75,  None,  151,  0.075075,  18.8060512272,  53.8805932615, 
1001,  1292,  completed,  eof,  2016-02-17 08:04:42,  2016-02-17 08:05:13,  31,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  9.125,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  8.9818577036,  25.7336224289, 
1001,  1293,  completed,  eof,  2016-02-17 08:04:47,  2016-02-17 08:05:17,  30,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  1,  None,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  21.0596709082,  60.3373642194, 
1001,  1294,  completed,  eof,  2016-02-17 08:04:56,  2016-02-17 08:05:54,  58,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  None,  0.075025,  11,  15,  4,  None,  396,  398,  0.025225,  19.817323083,  56.7779546947, 
1001,  1295,  completed,  eof,  2016-02-17 08:05:03,  2016-02-17 08:06:05,  62,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  None,  0.075025,  11,  15,  4,  2.25,  None,  398,  0.025225,  22.1474249483,  63.4538522208, 
1001,  1296,  completed,  eof,  2016-02-17 08:05:09,  2016-02-17 08:05:40,  31,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  3.375,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  8.31747469759,  23.830120727, 
1001,  1297,  completed,  eof,  2016-02-17 08:05:13,  2016-02-17 08:05:46,  33,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  1,  None,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  20.9725390436,  60.0877256058, 
1001,  1298,  completed,  eof,  2016-02-17 08:05:17,  2016-02-17 08:05:57,  40,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_93.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  4391,  None,  None,  0.0145852851107,  9,  12,  2,  None,  93,  52,  0.0989798227547,  17.6629043294,  50.6054010216, 
1001,  1299,  completed,  eof,  2016-02-17 08:05:17,  2016-02-17 08:06:01,  44,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.72020278056.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  4391,  None,  None,  0.0145852851107,  9,  12,  2,  1.72020278056,  None,  52,  0.0989798227547,  10.3597395938,  29.6813461054, 
1001,  1300,  completed,  eof,  2016-02-17 08:05:40,  2016-02-17 08:06:11,  31,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.49623763149.modelParams|clParams|alpha_0.0772548752741.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_422.modelParams|spParams|synPermInactiveDec_0.0332125886227,  4391,  None,  4.49623763149,  0.0772548752741,  11,  15,  4,  None,  None,  422,  0.0332125886227,  8.63726091853,  24.746329616, 
1001,  1301,  completed,  eof,  2016-02-17 08:05:46,  2016-02-17 08:06:15,  29,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00958991421899.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0955441272355,  4391,  1,  None,  0.00958991421899,  9,  12,  1,  None,  None,  80,  0.0955441272355,  21.6280053878,  61.9656804758, 
1001,  1302,  completed,  eof,  2016-02-17 08:05:55,  2016-02-17 08:06:28,  33,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  None,  22,  53,  0.1,  18.0741685782,  51.7837005724, 
1001,  1303,  completed,  eof,  2016-02-17 08:05:57,  2016-02-17 08:06:38,  41,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  1,  None,  28,  0.1,  14.8948506754,  42.6747423599, 
1001,  1304,  completed,  eof,  2016-02-17 08:06:01,  2016-02-17 08:06:30,  29,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.25376236851.modelParams|clParams|alpha_0.0617346258223.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_374.modelParams|spParams|synPermInactiveDec_0.039217765868,  4391,  None,  2.25376236851,  0.0617346258223,  11,  15,  4,  None,  None,  374,  0.039217765868,  8.73126662624,  25.0156622494, 
1001,  1305,  completed,  eof,  2016-02-17 08:06:05,  2016-02-17 08:06:33,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  18.696867343,  53.5677741383, 
1001,  1306,  completed,  eof,  2016-02-17 08:06:11,  2016-02-17 08:06:50,  39,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_91.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0830046455094,  4391,  None,  None,  0.0140855702213,  9,  12,  2,  None,  91,  28,  0.0830046455094,  16.4902769359,  47.2457451921, 
1001,  1307,  completed,  eof,  2016-02-17 08:06:15,  2016-02-17 08:07:03,  48,  modelParams|clParams|alpha_0.0258187134779.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.27515180169.modelParams|sensorParams|encoders|_classifierInput|n_76.modelParams|spParams|synPermInactiveDec_0.0821073638544,  4391,  None,  None,  0.0258187134779,  9,  12,  3,  2.27515180169,  None,  76,  0.0821073638544,  11.621050852,  33.2950871324, 
1001,  1308,  completed,  eof,  2016-02-17 08:06:28,  2016-02-17 08:06:59,  31,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.43871289448.modelParams|clParams|alpha_0.0827851247259.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_373.modelParams|spParams|synPermInactiveDec_0.0172374113773,  4391,  None,  4.43871289448,  0.0827851247259,  11,  15,  4,  None,  None,  373,  0.0172374113773,  8.6176535287,  24.6901531341, 
1001,  1309,  completed,  eof,  2016-02-17 08:06:31,  2016-02-17 08:07:00,  29,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00409482843797.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_59.modelParams|spParams|synPermInactiveDec_0.076133254471,  4391,  1,  None,  0.00409482843797,  9,  12,  1,  None,  None,  59,  0.076133254471,  20.56379777,  58.9166545474, 
1001,  1310,  completed,  eof,  2016-02-17 08:06:33,  2016-02-17 08:07:05,  32,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920124113773,  4391,  None,  None,  0.0001,  9,  12,  1,  None,  22,  28,  0.0920124113773,  17.2534588838,  49.4323124637, 
1001,  1311,  completed,  eof,  2016-02-17 08:06:38,  2016-02-17 08:07:25,  47,  modelParams|clParams|alpha_0.0115832858119.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.04005041141.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|spParams|synPermInactiveDec_0.0911151297224,  4391,  None,  None,  0.0115832858119,  9,  12,  2,  2.04005041141,  None,  77,  0.0911151297224,  11.4008098782,  32.6640820276, 
1001,  1312,  completed,  eof,  2016-02-17 08:06:51,  2016-02-17 08:07:21,  30,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.89247526299.modelParams|clParams|alpha_0.0644997505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_374.modelParams|spParams|synPermInactiveDec_0.0262451772453,  4391,  None,  3.89247526299,  0.0644997505482,  11,  14,  3,  None,  None,  374,  0.0262451772453,  8.41805793909,  24.1182984342, 
1001,  1313,  completed,  eof,  2016-02-17 08:06:59,  2016-02-17 08:07:27,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0902945636177,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0902945636177,  18.6461826798,  53.4225591918, 
1001,  1314,  completed,  eof,  2016-02-17 08:07:00,  2016-02-17 08:07:40,  40,  modelParams|clParams|alpha_0.0206687997124.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_124.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0810292239957,  4391,  None,  None,  0.0206687997124,  9,  12,  3,  None,  124,  28,  0.0810292239957,  17.0715176748,  48.9110387436, 
1001,  1315,  completed,  eof,  2016-02-17 08:07:03,  2016-02-17 08:07:51,  48,  modelParams|clParams|alpha_0.0210735709226.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.56984763085.modelParams|sensorParams|encoders|_classifierInput|n_76.modelParams|spParams|synPermInactiveDec_0.0950799524771,  4391,  None,  None,  0.0210735709226,  9,  12,  3,  1.56984763085,  None,  76,  0.0950799524771,  10.7794612665,  30.8838767405, 
1001,  1316,  completed,  eof,  2016-02-17 08:07:05,  2016-02-17 08:07:35,  30,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.07003.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_373.modelParams|spParams|synPermInactiveDec_0.03021,  4391,  None,  2.8,  0.07003,  11,  15,  4,  None,  None,  373,  0.03021,  8.77126512566,  25.1302606227, 
1001,  1317,  completed,  eof,  2016-02-17 08:07:21,  2016-02-17 08:07:50,  29,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0118373713285.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_45.modelParams|spParams|synPermInactiveDec_0.0908236908532,  4391,  1,  None,  0.0118373713285,  9,  12,  1,  None,  None,  45,  0.0908236908532,  21.7451489245,  62.3013045352, 
1001,  1318,  completed,  eof,  2016-02-17 08:07:25,  2016-02-17 08:08:07,  42,  modelParams|clParams|alpha_0.00531433517812.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_47.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.097136549962,  4391,  None,  None,  0.00531433517812,  9,  12,  1,  None,  47,  28,  0.097136549962,  17.8850956292,  51.241993941, 
1001,  1319,  completed,  eof,  2016-02-17 08:07:27,  2016-02-17 08:08:07,  40,  modelParams|clParams|alpha_0.00571910638831.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.2752534757.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.00571910638831,  9,  12,  1,  1.2752534757,  None,  28,  0.1,  11.8162437902,  33.854327942, 
1001,  1320,  completed,  eof,  2016-02-17 08:07:35,  2016-02-17 08:08:03,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0912644455739,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0912644455739,  18.6461826798,  53.4225591918, 
1001,  1321,  completed,  eof,  2016-02-17 08:07:40,  2016-02-17 08:08:19,  39,  modelParams|clParams|alpha_0.0101796220464.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_72.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0862982398637,  4391,  None,  None,  0.0101796220464,  9,  12,  2,  None,  72,  28,  0.0862982398637,  17.4176957612,  49.9028620905, 
