jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[10]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[10]:window=1000:field=kw_energy_consumption, 
1001,  1322,  completed,  eof,  2016-02-17 08:07:50,  2016-02-17 08:08:32,  42,  modelParams|clParams|alpha_0.0105843932566.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.52224624057.modelParams|sensorParams|encoders|_classifierInput|n_46.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0105843932566,  9,  12,  2,  1.52224624057,  None,  46,  0.1,  14.1520995737,  40.5467108279, 
1001,  1323,  completed,  eof,  2016-02-17 08:07:51,  2016-02-17 08:08:19,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.093378883628,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.093378883628,  18.6461826798,  53.4225591918, 
1001,  1324,  completed,  eof,  2016-02-17 08:08:03,  2016-02-17 08:08:35,  32,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0001,  9,  12,  1,  None,  22,  28,  0.1,  17.5003347901,  50.1396284297, 
1001,  1325,  completed,  eof,  2016-02-17 08:08:07,  2016-02-17 08:08:56,  49,  modelParams|clParams|alpha_0.0341483430351.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.41937039794.modelParams|sensorParams|encoders|_classifierInput|n_126.modelParams|spParams|synPermInactiveDec_0.0829374170729,  4391,  None,  None,  0.0341483430351,  9,  13,  2,  2.41937039794,  None,  126,  0.0829374170729,  13.8234793907,  39.6051920474, 
1001,  1326,  completed,  eof,  2016-02-17 08:08:07,  2016-02-17 08:08:36,  29,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0136460833709.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_97.modelParams|spParams|synPermInactiveDec_0.0714085269296,  4391,  1,  None,  0.0136460833709,  9,  13,  2,  None,  None,  97,  0.0714085269296,  21.4198952359,  61.3694309861, 
1001,  1327,  completed,  eof,  2016-02-17 08:08:19,  2016-02-17 08:08:58,  39,  modelParams|clParams|alpha_0.00512215768525.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_46.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0883241183261,  4391,  None,  None,  0.00512215768525,  9,  12,  2,  None,  46,  28,  0.0883241183261,  16.8712844031,  48.3373570422, 
1001,  1328,  completed,  eof,  2016-02-17 08:08:19,  2016-02-17 08:09:00,  41,  modelParams|clParams|alpha_0.0106419896117.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.10287268157.modelParams|sensorParams|encoders|_classifierInput|n_33.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0106419896117,  9,  12,  2,  1.10287268157,  None,  33,  0.1,  9.41299856577,  26.968869805, 
1001,  1329,  completed,  eof,  2016-02-17 08:08:32,  2016-02-17 08:09:00,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0940994545222,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0940994545222,  18.6461826798,  53.4225591918, 
1001,  1330,  completed,  eof,  2016-02-17 08:08:35,  2016-02-17 08:09:14,  39,  modelParams|clParams|alpha_0.00174730543107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_29.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0967177324747,  4391,  None,  None,  0.00174730543107,  9,  12,  1,  None,  29,  28,  0.0967177324747,  16.5462383493,  47.4060783804, 
1001,  1331,  completed,  eof,  2016-02-17 08:08:37,  2016-02-17 08:09:17,  40,  modelParams|clParams|alpha_0.00233017423238.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.52188572449.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.00233017423238,  9,  12,  1,  1.52188572449,  None,  28,  0.1,  14.7507787426,  42.2619666467, 
1001,  1332,  completed,  eof,  2016-02-17 08:08:56,  2016-02-17 08:09:24,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0903596427143,  4391,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0903596427143,  18.6461826798,  53.4225591918, 
1001,  1333,  completed,  killed,  2016-02-17 08:08:58,  2016-02-17 08:09:14,  16,  modelParams|clParams|alpha_0.0125483351845.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_83.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0846197721909,  1900,  None,  None,  0.0125483351845,  9,  12,  2,  None,  83,  28,  0.0846197721909,  13.2255126187,  46.9204445248, 
1001,  1334,  completed,  eof,  2016-02-17 08:09:00,  2016-02-17 08:09:43,  43,  modelParams|clParams|alpha_0.0130243675879.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.63304213721.modelParams|sensorParams|encoders|_classifierInput|n_43.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0130243675879,  9,  12,  2,  1.63304213721,  None,  43,  0.1,  12.081904989,  34.6154650262, 
1001,  1335,  completed,  killed,  2016-02-17 08:09:00,  2016-02-17 08:09:24,  24,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0894083248903,  3850,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0894083248903,  19.3229371128,  55.3829270895, 
1001,  1336,  completed,  eof,  2016-02-17 08:09:14,  2016-02-17 08:09:56,  42,  modelParams|clParams|alpha_0.0132521448662.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.31231048712.modelParams|sensorParams|encoders|_classifierInput|n_37.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0132521448662,  9,  12,  2,  1.31231048712,  None,  37,  0.1,  13.1700698566,  37.7331300757, 
1001,  1337,  completed,  killed,  2016-02-17 08:09:14,  2016-02-17 08:09:25,  11,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0892234103579,  1650,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.0892234103579,  15.0426264788,  53.4978287329, 
1001,  1338,  completed,  eof,  2016-02-17 08:09:18,  2016-02-17 08:10:01,  43,  modelParams|clParams|alpha_0.0214216366471.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.67039501928.modelParams|sensorParams|encoders|_classifierInput|n_46.modelParams|spParams|synPermInactiveDec_0.093510697974,  4391,  None,  None,  0.0214216366471,  9,  12,  3,  1.67039501928,  None,  46,  0.093510697974,  12.5975401478,  36.0927942074, 
1001,  1339,  completed,  eof,  2016-02-17 08:09:24,  2016-02-17 08:10:03,  39,  modelParams|clParams|alpha_0.0104066655617.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.0104066655617,  9,  12,  2,  1,  None,  28,  0.1,  10.576814384,  30.3032798826, 
1001,  1340,  completed,  eof,  2016-02-17 08:09:25,  2016-02-17 08:10:04,  39,  modelParams|clParams|alpha_0.00932411362711.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.18130664288.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  None,  0.00932411362711,  9,  12,  2,  1.18130664288,  None,  28,  0.1,  10.223069552,  29.2897773042, 
1001,  1341,  completed,  killed,  2016-02-17 08:09:25,  2016-02-17 08:10:04,  39,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  2900,  None,  None,  0.05005,  11,  14,  3,  3.5,  272,  275,  0.05015,  15.4184585545,  47.4222961036, 
1001,  1342,  completed,  killed,  2016-02-17 08:09:43,  2016-02-17 08:10:04,  21,  modelParams|clParams|alpha_0.0133329392319.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.31314433422.modelParams|sensorParams|encoders|_classifierInput|n_39.modelParams|spParams|synPermInactiveDec_0.1,  2200,  None,  None,  0.0133329392319,  9,  12,  2,  1.31314433422,  None,  39,  0.1,  10.6666801489,  36.4398747912, 
1001,  1343,  completed,  killed,  2016-02-17 08:09:56,  2016-02-17 08:10:04,  8,  modelParams|clParams|alpha_0.0118048457834.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.08978003862.modelParams|sensorParams|encoders|_classifierInput|n_31.modelParams|spParams|synPermInactiveDec_0.1,  900,  None,  None,  0.0118048457834,  9,  12,  2,  1.08978003862,  None,  31,  0.1,  13.9994547023,  49.8502221942, 
1001,  1344,  completed,  killed,  2016-02-17 08:10:01,  2016-02-17 08:10:04,  3,  modelParams|clParams|alpha_0.0106689758187.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.16883643408.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0995506601711,  300,  None,  None,  0.0106689758187,  9,  12,  2,  1.16883643408,  None,  28,  0.0995506601711,  19.3427368375,  70.0211419656, 
1001,  1345,  completed,  killed,  2016-02-17 08:10:03,  2016-02-17 08:10:05,  2,  modelParams|clParams|alpha_0.0106005601025.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0498656243.modelParams|sensorParams|encoders|_classifierInput|n_31.modelParams|spParams|synPermInactiveDec_0.1,  100,  None,  None,  0.0106005601025,  9,  12,  2,  1.0498656243,  None,  31,  0.1,  24.6738049499,  96.5412766496, 
1001,  1346,  completed,  eof,  2016-02-17 08:10:04,  2016-02-17 08:10:51,  47,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  2.8,  0.05005,  11,  14,  3,  3.5,  None,  275,  0.05015,  8.37240929745,  23.987512026, 
1001,  1350,  completed,  eof,  2016-02-17 08:10:04,  2016-02-17 08:10:52,  48,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  2.8,  0.05005,  11,  14,  3,  3.5,  None,  275,  0.05015,  8.37240929745,  23.987512026, 
1001,  1368,  completed,  eof,  2016-02-17 08:10:05,  2016-02-17 08:10:41,  36,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  2.8,  0.0001,  9,  12,  1,  1.0,  None,  28,  0.1,  12.2199013147,  35.0108337191, 
1001,  1399,  completed,  eof,  2016-02-17 08:10:05,  2016-02-17 08:10:57,  52,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  2.8,  0.1,  12,  16,  5,  6.0,  None,  521,  0.0003,  7.24976140723,  20.7710508126, 
1001,  1420,  completed,  eof,  2016-02-17 08:10:05,  2016-02-17 08:10:42,  37,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.95.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  3.95,  0.075025,  10,  13,  2,  4.75,  None,  151,  0.075075,  7.87205898764,  22.5539749583, 
1001,  1431,  completed,  eof,  2016-02-17 08:10:05,  2016-02-17 08:10:54,  49,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4391,  None,  2.8,  0.05005,  11,  14,  3,  None,  272,  275,  0.05015,  10.9878720989,  31.4809877001, 
1001,  1432,  completed,  eof,  2016-02-17 08:10:41,  2016-02-17 08:11:14,  33,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  2.8,  0.0001,  9,  12,  1,  None,  22,  28,  0.1,  10.148910212,  29.0773058403, 
1001,  1433,  completed,  eof,  2016-02-17 08:10:43,  2016-02-17 08:12:14,  91,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|kw_energy_consumption:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4391,  None,  2.8,  0.1,  12,  16,  5,  None,  521,  521,  0.0003,  10.6345557178,  30.4687126619, 
1001,  1434,  completed,  eof,  2016-02-17 08:10:52,  2016-02-17 08:11:31,  39,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4391,  None,  2.8,  0.025075,  10,  13,  2,  None,  147,  151,  0.075075,  9.86372442987,  28.2602295201, 
1001,  1435,  completed,  eof,  2016-02-17 08:10:52,  2016-02-17 08:11:48,  56,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.8.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|kw_energy_consumption:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4391,  None,  2.8,  0.075025,  11,  15,  4,  None,  396,  398,  0.025225,  10.5501701607,  30.2269424028, 
1001,  1436,  completed,  eof,  2016-02-17 08:10:54,  2016-02-17 08:11:44,  50,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4391,  None,  2.65625,  0.055045,  11,  14,  3,  None,  296,  299,  0.055135,  10.4752479214,  30.0122851814, 
1001,  1437,  completed,  eof,  2016-02-17 08:10:57,  2016-02-17 08:11:43,  46,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.0994647505482.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_516.modelParams|spParams|synPermInactiveDec_0.00438886687677,  4391,  None,  2.65625,  0.0994647505482,  12,  16,  5,  6,  None,  516,  0.00438886687677,  7.11082959755,  20.3730018954, 
1001,  1438,  completed,  eof,  2016-02-17 08:11:14,  2016-02-17 08:11:49,  35,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.1,  4391,  None,  2.65625,  0.005095,  9,  12,  1,  None,  22,  53,  0.1,  9.88446044844,  28.3196395988, 
1001,  1439,  completed,  eof,  2016-02-17 08:11:31,  2016-02-17 08:12:17,  46,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.0994647505482.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_516.modelParams|spParams|synPermInactiveDec_0.00438886687677,  4391,  None,  2.65625,  0.0994647505482,  12,  16,  5,  6,  None,  516,  0.00438886687677,  7.11082959755,  20.3730018954, 
1001,  1440,  completed,  eof,  2016-02-17 08:11:43,  2016-02-17 08:12:21,  38,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.03007.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_122.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.07009,  4391,  None,  2.65625,  0.03007,  10,  13,  2,  None,  122,  127,  0.07009,  10.0521652704,  28.8001251187, 
1001,  1441,  completed,  eof,  2016-02-17 08:11:44,  2016-02-17 08:12:22,  38,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.53981188157.modelParams|clParams|alpha_0.0934585121649.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_433.modelParams|spParams|synPermInactiveDec_0.00765510452289,  4391,  None,  2.53981188157,  0.0934585121649,  12,  15,  4,  6,  None,  433,  0.00765510452289,  6.94605721458,  19.9009180092, 
1001,  1442,  completed,  eof,  2016-02-17 08:11:48,  2016-02-17 08:12:27,  39,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.0256102494518.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_122.modelParams|sensorParams|encoders|_classifierInput|n_156.modelParams|spParams|synPermInactiveDec_0.0809561331232,  4391,  None,  2.65625,  0.0256102494518,  10,  13,  3,  None,  122,  156,  0.0809561331232,  9.51920923392,  27.2731704655, 
1001,  1443,  completed,  eof,  2016-02-17 08:11:49,  2016-02-17 08:12:29,  40,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.53981188157.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.75.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.00944737076934,  4391,  None,  2.53981188157,  0.1,  12,  16,  5,  5.75,  None,  521,  0.00944737076934,  6.58211017421,  18.858185422, 
1001,  1444,  completed,  eof,  2016-02-17 08:12:14,  2016-02-17 08:12:55,  41,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_2.65625.modelParams|clParams|alpha_0.0383653741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|kw_energy_consumption:n_121.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|spParams|synPermInactiveDec_0.0714341996848,  4391,  None,  2.65625,  0.0383653741777,  10,  14,  3,  None,  121,  171,  0.0714341996848,  9.86352131242,  28.2596475751, 
